start_idx,end_idx,start_time,end_time,duration_candles,duration_hours,min_compression_ratio,mean_compression_ratio,vol_trend_ratio,mean_taker_buy_ratio,taker_drift,up_move_max,down_move_max,net_return_24h,outcome_category
195978,195986,2022-11-13 03:55:00+00:00,2022-11-13 04:35:00+00:00,9,0.75,0.5204,0.5746,1.0682,0.482,-0.0171,0.0009,0.0606,-0.054,CATEGORY_B_DOWNWARD_EXPANSION
195988,195996,2022-11-13 04:45:00+00:00,2022-11-13 05:25:00+00:00,9,0.75,0.3653,0.3905,0.8364,0.4859,0.008,0.0014,0.0591,-0.0535,CATEGORY_B_DOWNWARD_EXPANSION
195998,196007,2022-11-13 05:35:00+00:00,2022-11-13 06:20:00+00:00,10,0.83,0.3382,0.3998,1.1705,0.496,-0.0028,0.0003,0.0615,-0.0533,CATEGORY_B_DOWNWARD_EXPANSION
196082,196087,2022-11-13 12:35:00+00:00,2022-11-13 13:00:00+00:00,6,0.5,0.3843,0.4267,1.0534,0.4989,0.0058,0.0203,0.0472,0.0144,CATEGORY_B_DOWNWARD_EXPANSION
196431,196439,2022-11-14 17:40:00+00:00,2022-11-14 18:20:00+00:00,9,0.75,0.2595,0.3076,0.8096,0.5013,0.0083,0.0335,0.024,0.0202,CATEGORY_A_UPWARD_EXPANSION
196441,196447,2022-11-14 18:30:00+00:00,2022-11-14 19:00:00+00:00,7,0.58,0.2993,0.3145,0.7907,0.5031,-0.0166,0.031,0.0263,0.0007,CATEGORY_C_FALSE_OR_CHOP
196484,196491,2022-11-14 22:05:00+00:00,2022-11-14 22:40:00+00:00,8,0.67,0.303,0.3364,1.2434,0.4775,-0.0183,0.0471,0.0004,0.0296,CATEGORY_A_UPWARD_EXPANSION
196519,196526,2022-11-15 01:00:00+00:00,2022-11-15 01:35:00+00:00,8,0.67,0.3156,0.3328,0.8848,0.5109,0.0052,0.0283,0.0029,0.0102,CATEGORY_A_UPWARD_EXPANSION
196561,196567,2022-11-15 04:30:00+00:00,2022-11-15 05:00:00+00:00,7,0.58,0.2854,0.3211,0.7684,0.4894,0.0183,0.0209,0.0101,0.0072,CATEGORY_A_UPWARD_EXPANSION
196772,196780,2022-11-15 22:05:00+00:00,2022-11-15 22:45:00+00:00,9,0.75,0.5416,0.5673,0.7419,0.501,0.0279,0.0087,0.0291,-0.0183,CATEGORY_B_DOWNWARD_EXPANSION
196849,196855,2022-11-16 04:30:00+00:00,2022-11-16 05:00:00+00:00,7,0.58,0.5343,0.5629,1.2135,0.4894,0.0144,0.0032,0.0311,-0.0213,CATEGORY_B_DOWNWARD_EXPANSION
197051,197059,2022-11-16 21:20:00+00:00,2022-11-16 22:00:00+00:00,9,0.75,0.4232,0.4813,0.6957,0.4661,-0.0052,0.0133,0.0086,0.0081,CATEGORY_C_FALSE_OR_CHOP
197109,197115,2022-11-17 02:10:00+00:00,2022-11-17 02:40:00+00:00,7,0.58,0.4699,0.5144,0.9029,0.5114,0.0317,0.0199,0.0161,0.0169,CATEGORY_C_FALSE_OR_CHOP
197146,197153,2022-11-17 05:15:00+00:00,2022-11-17 05:50:00+00:00,8,0.67,0.6307,0.677,0.897,0.4981,0.0143,0.0267,0.0083,0.0142,CATEGORY_A_UPWARD_EXPANSION
197305,197311,2022-11-17 18:30:00+00:00,2022-11-17 19:00:00+00:00,7,0.58,0.38,0.5782,0.8478,0.496,-0.0068,0.0197,0.0082,-0.0047,CATEGORY_C_FALSE_OR_CHOP
197315,197321,2022-11-17 19:20:00+00:00,2022-11-17 19:50:00+00:00,7,0.58,0.5247,0.5471,0.9915,0.5048,-0.0129,0.0228,0.0052,-0.0017,CATEGORY_A_UPWARD_EXPANSION
197415,197420,2022-11-18 03:40:00+00:00,2022-11-18 04:05:00+00:00,6,0.5,0.3905,0.4643,1.141,0.4693,0.0046,0.0008,0.0176,-0.0133,CATEGORY_C_FALSE_OR_CHOP
197455,197460,2022-11-18 07:00:00+00:00,2022-11-18 07:25:00+00:00,6,0.5,0.4281,0.5108,0.5945,0.4905,-0.009,0.0041,0.0142,-0.0105,CATEGORY_C_FALSE_OR_CHOP
197479,197484,2022-11-18 09:00:00+00:00,2022-11-18 09:25:00+00:00,6,0.5,0.5175,0.5695,0.8771,0.5029,-0.0188,0.0066,0.0118,-0.0067,CATEGORY_C_FALSE_OR_CHOP
197516,197530,2022-11-18 12:05:00+00:00,2022-11-18 13:15:00+00:00,15,1.25,0.348,0.4764,0.8711,0.5102,0.0095,0.0019,0.0143,-0.0085,CATEGORY_C_FALSE_OR_CHOP
197630,197640,2022-11-18 21:35:00+00:00,2022-11-18 22:25:00+00:00,11,0.92,0.5311,0.5776,0.8768,0.5,-0.0169,0.0091,0.0061,0.0079,CATEGORY_C_FALSE_OR_CHOP
197659,197664,2022-11-19 00:00:00+00:00,2022-11-19 00:25:00+00:00,6,0.5,0.6414,0.6825,0.7131,0.4838,-0.0193,0.0079,0.0082,0.0019,CATEGORY_C_FALSE_OR_CHOP
197666,197676,2022-11-19 00:35:00+00:00,2022-11-19 01:25:00+00:00,11,0.92,0.4099,0.4709,1.0216,0.474,0.0022,0.0088,0.0073,0.0021,CATEGORY_C_FALSE_OR_CHOP
197712,197719,2022-11-19 04:25:00+00:00,2022-11-19 05:00:00+00:00,8,0.67,0.5779,0.6144,1.1337,0.4927,0.0124,0.0115,0.0046,0.0034,CATEGORY_C_FALSE_OR_CHOP
197746,197754,2022-11-19 07:15:00+00:00,2022-11-19 07:55:00+00:00,9,0.75,0.2042,0.3454,1.0284,0.4864,0.0254,0.0134,0.0012,0.0074,CATEGORY_C_FALSE_OR_CHOP
197783,197790,2022-11-19 10:20:00+00:00,2022-11-19 10:55:00+00:00,8,0.67,0.322,0.3433,0.8495,0.5017,0.0003,0.0112,0.0045,-0.0006,CATEGORY_C_FALSE_OR_CHOP
197831,197838,2022-11-19 14:20:00+00:00,2022-11-19 14:55:00+00:00,8,0.67,0.3367,0.3997,1.2455,0.4708,0.0478,0.0102,0.0115,-0.0061,CATEGORY_C_FALSE_OR_CHOP
197860,197865,2022-11-19 16:45:00+00:00,2022-11-19 17:10:00+00:00,6,0.5,0.4778,0.5218,1.0869,0.4767,0.0266,0.0107,0.011,-0.0043,CATEGORY_C_FALSE_OR_CHOP
198002,198008,2022-11-20 04:35:00+00:00,2022-11-20 05:05:00+00:00,7,0.58,0.4019,0.4587,1.2724,0.4964,-0.0529,0.0034,0.0471,-0.0295,CATEGORY_B_DOWNWARD_EXPANSION
198542,198547,2022-11-22 01:35:00+00:00,2022-11-22 02:00:00+00:00,6,0.5,0.3466,0.3597,0.8739,0.4898,0.026,0.0315,0.0126,0.0263,CATEGORY_A_UPWARD_EXPANSION
198574,198580,2022-11-22 04:15:00+00:00,2022-11-22 04:45:00+00:00,7,0.58,0.3353,0.3541,0.9181,0.5012,0.0213,0.0475,0.0142,0.0411,CATEGORY_A_UPWARD_EXPANSION
198636,198642,2022-11-22 09:25:00+00:00,2022-11-22 09:55:00+00:00,7,0.58,0.5028,0.5674,1.1391,0.4844,-0.041,0.0621,0.0017,0.056,CATEGORY_A_UPWARD_EXPANSION
198761,198774,2022-11-22 19:50:00+00:00,2022-11-22 20:55:00+00:00,14,1.17,0.3075,0.4195,1.0153,0.4954,-0.0224,0.0353,0.0031,0.0298,CATEGORY_A_UPWARD_EXPANSION
198827,198834,2022-11-23 01:20:00+00:00,2022-11-23 01:55:00+00:00,8,0.67,0.5016,0.5553,0.7599,0.5307,-0.0175,0.0357,0.0005,0.0325,CATEGORY_A_UPWARD_EXPANSION
198870,198878,2022-11-23 04:55:00+00:00,2022-11-23 05:35:00+00:00,9,0.75,0.2787,0.3272,1.0523,0.4942,0.0133,0.0193,0.0106,0.0115,CATEGORY_C_FALSE_OR_CHOP
198893,198898,2022-11-23 06:50:00+00:00,2022-11-23 07:15:00+00:00,6,0.5,0.486,0.5123,1.0199,0.4814,-0.0278,0.0202,0.0097,0.0127,CATEGORY_A_UPWARD_EXPANSION
199164,199169,2022-11-24 05:25:00+00:00,2022-11-24 05:50:00+00:00,6,0.5,0.2904,0.365,0.8492,0.5413,-0.0459,0.0029,0.0194,-0.0166,CATEGORY_C_FALSE_OR_CHOP
199218,199224,2022-11-24 09:55:00+00:00,2022-11-24 10:25:00+00:00,7,0.58,0.4094,0.5694,1.3128,0.4761,-0.0166,0.0056,0.0145,-0.0066,CATEGORY_C_FALSE_OR_CHOP
199243,199248,2022-11-24 12:00:00+00:00,2022-11-24 12:25:00+00:00,6,0.5,0.3253,0.4483,0.8773,0.4848,0.0052,0.0077,0.0124,0.0014,CATEGORY_C_FALSE_OR_CHOP
199310,199322,2022-11-24 17:35:00+00:00,2022-11-24 18:35:00+00:00,13,1.08,0.3541,0.4437,0.905,0.4993,0.0342,0.0031,0.0147,-0.0047,CATEGORY_C_FALSE_OR_CHOP
199335,199342,2022-11-24 19:40:00+00:00,2022-11-24 20:15:00+00:00,8,0.67,0.3362,0.4215,1.2354,0.5077,0.0255,0.0029,0.015,-0.003,CATEGORY_C_FALSE_OR_CHOP
199470,199482,2022-11-25 06:55:00+00:00,2022-11-25 07:55:00+00:00,13,1.08,0.3382,0.4396,1.4767,0.486,0.0039,0.0146,0.0033,0.0074,CATEGORY_C_FALSE_OR_CHOP
199647,199652,2022-11-25 21:40:00+00:00,2022-11-25 22:05:00+00:00,6,0.5,0.667,0.7329,1.0311,0.4773,0.0023,0.0116,0.0055,0.0001,CATEGORY_C_FALSE_OR_CHOP
199722,199727,2022-11-26 03:55:00+00:00,2022-11-26 04:20:00+00:00,6,0.5,0.6137,0.6826,0.9555,0.4787,0.0741,0.0032,0.0146,-0.0053,CATEGORY_C_FALSE_OR_CHOP
199777,199783,2022-11-26 08:30:00+00:00,2022-11-26 09:00:00+00:00,7,0.58,0.4552,0.5462,1.0833,0.4979,0.0463,0.0061,0.0117,-0.0025,CATEGORY_C_FALSE_OR_CHOP
199876,199896,2022-11-26 16:45:00+00:00,2022-11-26 18:25:00+00:00,21,1.75,0.3682,0.526,0.7191,0.4997,0.0048,0.0054,0.0076,0.0027,CATEGORY_C_FALSE_OR_CHOP
199915,199921,2022-11-26 20:00:00+00:00,2022-11-26 20:30:00+00:00,7,0.58,0.5345,0.6285,0.7764,0.5131,0.0093,0.0064,0.0067,0.0043,CATEGORY_C_FALSE_OR_CHOP
200049,200060,2022-11-27 07:10:00+00:00,2022-11-27 08:05:00+00:00,12,1.0,0.3752,0.4458,0.901,0.5036,-0.0085,0.0021,0.0308,-0.0211,CATEGORY_B_DOWNWARD_EXPANSION
200104,200112,2022-11-27 11:45:00+00:00,2022-11-27 12:25:00+00:00,9,0.75,0.5484,0.5971,1.0041,0.4906,-0.027,0.0025,0.0304,-0.0197,CATEGORY_B_DOWNWARD_EXPANSION
200115,200126,2022-11-27 12:40:00+00:00,2022-11-27 13:35:00+00:00,12,1.0,0.5065,0.6424,0.9772,0.4796,0.0175,0.0029,0.03,-0.0211,CATEGORY_B_DOWNWARD_EXPANSION
200172,200183,2022-11-27 17:25:00+00:00,2022-11-27 18:20:00+00:00,12,1.0,0.2902,0.557,0.9745,0.4904,-0.0035,0.0036,0.0328,-0.0211,CATEGORY_B_DOWNWARD_EXPANSION
200192,200197,2022-11-27 19:05:00+00:00,2022-11-27 19:30:00+00:00,6,0.5,0.4707,0.6539,0.7931,0.497,0.0251,0.0022,0.0342,-0.0227,CATEGORY_B_DOWNWARD_EXPANSION
200617,200622,2022-11-29 06:30:00+00:00,2022-11-29 06:55:00+00:00,6,0.5,0.5126,0.5271,1.0176,0.5065,-0.0284,0.0425,0.0081,0.0242,CATEGORY_A_UPWARD_EXPANSION
200628,200634,2022-11-29 07:25:00+00:00,2022-11-29 07:55:00+00:00,7,0.58,0.3747,0.4114,0.9215,0.4993,0.0213,0.0425,0.0082,0.0256,CATEGORY_A_UPWARD_EXPANSION
200669,200674,2022-11-29 10:50:00+00:00,2022-11-29 11:15:00+00:00,6,0.5,0.339,0.4456,0.9834,0.5,0.0126,0.0397,0.0108,0.0236,CATEGORY_A_UPWARD_EXPANSION
200690,200695,2022-11-29 12:35:00+00:00,2022-11-29 13:00:00+00:00,6,0.5,0.4557,0.4736,0.8039,0.5089,-0.0026,0.0413,0.0093,0.0203,CATEGORY_A_UPWARD_EXPANSION
200795,200804,2022-11-29 21:20:00+00:00,2022-11-29 22:05:00+00:00,10,0.83,0.4107,0.5694,1.1487,0.4808,0.0178,0.0419,0.0028,0.0384,CATEGORY_A_UPWARD_EXPANSION
200915,200920,2022-11-30 07:20:00+00:00,2022-11-30 07:45:00+00:00,6,0.5,0.2791,0.344,1.1851,0.4935,0.0091,0.0212,0.011,0.0133,CATEGORY_A_UPWARD_EXPANSION
200952,200957,2022-11-30 10:25:00+00:00,2022-11-30 10:50:00+00:00,6,0.5,0.2369,0.2751,1.0525,0.4925,-0.0293,0.0222,0.0101,0.0133,CATEGORY_A_UPWARD_EXPANSION
200959,200967,2022-11-30 11:00:00+00:00,2022-11-30 11:40:00+00:00,9,0.75,0.3052,0.3294,0.9151,0.5107,-0.0572,0.0217,0.0106,0.0119,CATEGORY_A_UPWARD_EXPANSION
201137,201144,2022-12-01 01:50:00+00:00,2022-12-01 02:25:00+00:00,8,0.67,0.2451,0.3543,1.2024,0.5048,-0.0483,0.0122,0.0152,-0.0116,CATEGORY_C_FALSE_OR_CHOP
201155,201162,2022-12-01 03:20:00+00:00,2022-12-01 03:55:00+00:00,8,0.67,0.3413,0.3827,0.8307,0.4967,0.0135,0.0101,0.0173,-0.0145,CATEGORY_C_FALSE_OR_CHOP
201233,201238,2022-12-01 09:50:00+00:00,2022-12-01 10:15:00+00:00,6,0.5,0.2774,0.3246,0.7134,0.4884,-0.0221,0.013,0.0144,-0.0077,CATEGORY_C_FALSE_OR_CHOP
201450,201478,2022-12-02 03:55:00+00:00,2022-12-02 06:15:00+00:00,29,2.42,0.2744,0.3862,0.7216,0.5009,-0.0077,0.0151,0.0086,0.0013,CATEGORY_C_FALSE_OR_CHOP
201503,201514,2022-12-02 08:20:00+00:00,2022-12-02 09:15:00+00:00,12,1.0,0.2522,0.3423,1.0546,0.509,-0.0095,0.0127,0.0109,-0.001,CATEGORY_C_FALSE_OR_CHOP
201521,201526,2022-12-02 09:50:00+00:00,2022-12-02 10:15:00+00:00,6,0.5,0.3146,0.3409,0.8165,0.502,0.0033,0.0129,0.0108,0.0005,CATEGORY_C_FALSE_OR_CHOP
201529,201534,2022-12-02 10:30:00+00:00,2022-12-02 10:55:00+00:00,6,0.5,0.3485,0.3635,1.0805,0.52,0.1038,0.013,0.0107,-0.0003,CATEGORY_C_FALSE_OR_CHOP
201628,201634,2022-12-02 18:45:00+00:00,2022-12-02 19:15:00+00:00,7,0.58,0.2454,0.2756,1.1896,0.4692,-0.0156,0.0146,0.0036,0.0014,CATEGORY_C_FALSE_OR_CHOP
201732,201739,2022-12-03 03:25:00+00:00,2022-12-03 04:00:00+00:00,8,0.67,0.2596,0.2807,1.0161,0.488,0.0409,0.0019,0.0093,-0.0032,CATEGORY_C_FALSE_OR_CHOP
201746,201753,2022-12-03 04:35:00+00:00,2022-12-03 05:10:00+00:00,8,0.67,0.3089,0.3202,0.7701,0.4852,0.0041,0.003,0.0093,0.0025,CATEGORY_C_FALSE_OR_CHOP
201810,201816,2022-12-03 09:55:00+00:00,2022-12-03 10:25:00+00:00,7,0.58,0.2693,0.3554,0.9341,0.5152,0.017,0.0051,0.0072,0.0013,CATEGORY_C_FALSE_OR_CHOP
201856,201862,2022-12-03 13:45:00+00:00,2022-12-03 14:15:00+00:00,7,0.58,0.5362,0.5715,0.7896,0.4877,0.0245,0.0068,0.0056,-0.0009,CATEGORY_C_FALSE_OR_CHOP
201880,201893,2022-12-03 15:45:00+00:00,2022-12-03 16:50:00+00:00,14,1.17,0.322,0.4288,1.1227,0.4668,-0.0298,0.0087,0.0055,0.0034,CATEGORY_C_FALSE_OR_CHOP
201918,201923,2022-12-03 18:55:00+00:00,2022-12-03 19:20:00+00:00,6,0.5,0.3995,0.4303,1.1587,0.4757,0.0388,0.0115,0.0062,0.0055,CATEGORY_C_FALSE_OR_CHOP
202066,202077,2022-12-04 07:15:00+00:00,2022-12-04 08:10:00+00:00,12,1.0,0.4693,0.5746,0.7597,0.4755,-0.0229,0.0254,0.0051,0.0189,CATEGORY_A_UPWARD_EXPANSION
202400,202410,2022-12-05 11:05:00+00:00,2022-12-05 11:55:00+00:00,11,0.92,0.3898,0.4643,1.1898,0.4944,0.0047,0.0002,0.0256,-0.0189,CATEGORY_B_DOWNWARD_EXPANSION
202517,202531,2022-12-05 20:50:00+00:00,2022-12-05 22:00:00+00:00,15,1.25,0.3071,0.4146,1.0299,0.4976,-0.0452,0.0078,0.0037,0.0007,CATEGORY_C_FALSE_OR_CHOP
202533,202539,2022-12-05 22:10:00+00:00,2022-12-05 22:40:00+00:00,7,0.58,0.514,0.5362,0.8882,0.5274,-0.0248,0.0078,0.0038,0.0012,CATEGORY_C_FALSE_OR_CHOP
202598,202604,2022-12-06 03:35:00+00:00,2022-12-06 04:05:00+00:00,7,0.58,0.4519,0.5002,1.5628,0.4713,-0.0187,0.0079,0.006,0.0009,CATEGORY_C_FALSE_OR_CHOP
202610,202620,2022-12-06 04:35:00+00:00,2022-12-06 05:25:00+00:00,11,0.92,0.4571,0.6025,0.8571,0.494,-0.0039,0.0084,0.0055,-0.0003,CATEGORY_C_FALSE_OR_CHOP
202797,202802,2022-12-06 20:10:00+00:00,2022-12-06 20:35:00+00:00,6,0.5,0.591,0.6857,0.9135,0.4998,0.057,0.0099,0.0174,-0.0083,CATEGORY_C_FALSE_OR_CHOP
202815,202827,2022-12-06 21:40:00+00:00,2022-12-06 22:40:00+00:00,13,1.08,0.4002,0.5888,0.8677,0.5238,-0.008,0.0088,0.0185,-0.009,CATEGORY_C_FALSE_OR_CHOP
202876,202897,2022-12-07 02:45:00+00:00,2022-12-07 04:30:00+00:00,22,1.83,0.2506,0.442,0.9048,0.4882,0.018,0.001,0.0206,-0.0122,CATEGORY_B_DOWNWARD_EXPANSION
203049,203054,2022-12-07 17:10:00+00:00,2022-12-07 17:35:00+00:00,6,0.5,0.4095,0.4918,1.1635,0.4816,-0.0237,0.0104,0.0041,0.0081,CATEGORY_C_FALSE_OR_CHOP
203100,203110,2022-12-07 21:25:00+00:00,2022-12-07 22:15:00+00:00,11,0.92,0.3464,0.3936,1.0058,0.5203,-0.0616,0.028,0.0056,0.0239,CATEGORY_A_UPWARD_EXPANSION
203183,203188,2022-12-08 04:20:00+00:00,2022-12-08 04:45:00+00:00,6,0.5,0.4941,0.5387,0.4541,0.494,0.0053,0.0285,0.0052,0.0225,CATEGORY_A_UPWARD_EXPANSION
203192,203198,2022-12-08 05:05:00+00:00,2022-12-08 05:35:00+00:00,7,0.58,0.2356,0.3287,0.7515,0.4958,-0.0158,0.0289,0.0048,0.0236,CATEGORY_A_UPWARD_EXPANSION
203226,203236,2022-12-08 07:55:00+00:00,2022-12-08 08:45:00+00:00,11,0.92,0.3207,0.5816,0.8781,0.4948,0.0173,0.0283,0.0053,0.0228,CATEGORY_A_UPWARD_EXPANSION
203464,203470,2022-12-09 03:45:00+00:00,2022-12-09 04:15:00+00:00,7,0.58,0.3111,0.3913,0.9697,0.4892,-0.0116,0.0095,0.0081,-0.0032,CATEGORY_C_FALSE_OR_CHOP
203510,203527,2022-12-09 07:35:00+00:00,2022-12-09 09:00:00+00:00,18,1.5,0.1615,0.3156,1.0497,0.4916,0.0204,0.0087,0.0088,-0.004,CATEGORY_C_FALSE_OR_CHOP
203620,203628,2022-12-09 16:45:00+00:00,2022-12-09 17:25:00+00:00,9,0.75,0.4121,0.4387,0.717,0.4867,0.024,0.0042,0.0052,0.0018,CATEGORY_C_FALSE_OR_CHOP
203690,203700,2022-12-09 22:35:00+00:00,2022-12-09 23:25:00+00:00,11,0.92,0.3375,0.4609,1.6583,0.4945,-0.0533,0.0051,0.0016,-0.001,CATEGORY_C_FALSE_OR_CHOP
203727,203733,2022-12-10 01:40:00+00:00,2022-12-10 02:10:00+00:00,7,0.58,0.4433,0.5168,0.6633,0.4832,0.0438,0.0044,0.0035,-0.0001,CATEGORY_C_FALSE_OR_CHOP
203743,203748,2022-12-10 03:00:00+00:00,2022-12-10 03:25:00+00:00,6,0.5,0.5386,0.5591,1.0078,0.501,0.0442,0.0047,0.0032,0.0005,CATEGORY_C_FALSE_OR_CHOP
203846,203851,2022-12-10 11:35:00+00:00,2022-12-10 12:00:00+00:00,6,0.5,0.4285,0.4489,1.0706,0.4705,0.0171,0.0035,0.0044,-0.0008,CATEGORY_C_FALSE_OR_CHOP
203955,203962,2022-12-10 20:40:00+00:00,2022-12-10 21:15:00+00:00,8,0.67,0.5914,0.6223,0.964,0.4913,-0.012,0.0058,0.0049,-0.003,CATEGORY_C_FALSE_OR_CHOP
204108,204118,2022-12-11 09:25:00+00:00,2022-12-11 10:15:00+00:00,11,0.92,0.4493,0.5864,0.9292,0.4956,0.0068,0.0065,0.0167,-0.011,CATEGORY_C_FALSE_OR_CHOP
204177,204183,2022-12-11 15:10:00+00:00,2022-12-11 15:40:00+00:00,7,0.58,0.6209,0.7014,0.7942,0.5077,-0.0651,0.0074,0.0159,-0.0074,CATEGORY_C_FALSE_OR_CHOP
204185,204193,2022-12-11 15:50:00+00:00,2022-12-11 16:30:00+00:00,9,0.75,0.6617,0.7205,0.7721,0.4979,0.0413,0.0069,0.0164,-0.008,CATEGORY_C_FALSE_OR_CHOP
204215,204220,2022-12-11 18:20:00+00:00,2022-12-11 18:45:00+00:00,6,0.5,0.3614,0.5295,1.0852,0.5033,0.0176,0.0058,0.0175,-0.009,CATEGORY_C_FALSE_OR_CHOP
204350,204365,2022-12-12 05:35:00+00:00,2022-12-12 06:50:00+00:00,16,1.33,0.2623,0.3499,0.9225,0.4959,0.0043,0.0183,0.0016,0.0128,CATEGORY_C_FALSE_OR_CHOP
204675,204681,2022-12-13 08:40:00+00:00,2022-12-13 09:10:00+00:00,7,0.58,0.5726,0.6187,1.036,0.4904,0.0514,0.0478,0.0,0.0385,CATEGORY_A_UPWARD_EXPANSION
204882,204892,2022-12-14 01:55:00+00:00,2022-12-14 02:45:00+00:00,11,0.92,0.2471,0.2805,0.8117,0.5138,0.0336,0.0344,0.0121,-0.0046,CATEGORY_A_UPWARD_EXPANSION
204911,204916,2022-12-14 04:20:00+00:00,2022-12-14 04:45:00+00:00,6,0.5,0.2884,0.3082,1.2611,0.4996,-0.0144,0.0352,0.0114,-0.004,CATEGORY_A_UPWARD_EXPANSION
204963,204970,2022-12-14 08:40:00+00:00,2022-12-14 09:15:00+00:00,8,0.67,0.3288,0.3344,0.6112,0.4625,0.0097,0.031,0.0154,-0.0091,CATEGORY_A_UPWARD_EXPANSION
204985,204990,2022-12-14 10:30:00+00:00,2022-12-14 10:55:00+00:00,6,0.5,0.4407,0.4546,0.8384,0.492,0.0245,0.0314,0.015,-0.0091,CATEGORY_A_UPWARD_EXPANSION
204993,205003,2022-12-14 11:10:00+00:00,2022-12-14 12:00:00+00:00,11,0.92,0.2717,0.2939,1.2159,0.4799,0.0089,0.0313,0.0151,-0.0062,CATEGORY_A_UPWARD_EXPANSION
205186,205191,2022-12-15 03:15:00+00:00,2022-12-15 03:40:00+00:00,6,0.5,0.3069,0.3595,1.08,0.5046,0.0328,0.0003,0.0266,-0.0188,CATEGORY_B_DOWNWARD_EXPANSION
205210,205217,2022-12-15 05:15:00+00:00,2022-12-15 05:50:00+00:00,8,0.67,0.2267,0.2714,1.1547,0.4978,0.0363,0.0013,0.0252,-0.0177,CATEGORY_B_DOWNWARD_EXPANSION
205267,205275,2022-12-15 10:00:00+00:00,2022-12-15 10:40:00+00:00,9,0.75,0.258,0.3124,0.931,0.4894,-0.0427,0.0039,0.0418,-0.0362,CATEGORY_B_DOWNWARD_EXPANSION
205277,205282,2022-12-15 10:50:00+00:00,2022-12-15 11:15:00+00:00,6,0.5,0.2704,0.2765,0.5736,0.5056,-0.074,0.0033,0.0424,-0.0367,CATEGORY_B_DOWNWARD_EXPANSION
205460,205468,2022-12-16 02:05:00+00:00,2022-12-16 02:45:00+00:00,9,0.75,0.4617,0.5185,1.1651,0.4996,0.0235,0.0068,0.0508,-0.0435,CATEGORY_B_DOWNWARD_EXPANSION
205470,205493,2022-12-16 02:55:00+00:00,2022-12-16 04:50:00+00:00,24,2.0,0.3389,0.5079,0.8216,0.473,-0.0016,0.0076,0.0501,-0.0393,CATEGORY_B_DOWNWARD_EXPANSION
205824,205834,2022-12-17 08:25:00+00:00,2022-12-17 09:15:00+00:00,11,0.92,0.3685,0.4859,0.8047,0.4984,0.0219,0.0048,0.0049,0.0009,CATEGORY_C_FALSE_OR_CHOP
205839,205845,2022-12-17 09:40:00+00:00,2022-12-17 10:10:00+00:00,7,0.58,0.5884,0.5927,0.8123,0.5291,-0.0454,0.0066,0.0032,0.0009,CATEGORY_C_FALSE_OR_CHOP
205866,205872,2022-12-17 11:55:00+00:00,2022-12-17 12:25:00+00:00,7,0.58,0.4867,0.515,0.5999,0.5057,0.0009,0.0059,0.0038,0.0002,CATEGORY_C_FALSE_OR_CHOP
205915,205933,2022-12-17 16:00:00+00:00,2022-12-17 17:30:00+00:00,19,1.58,0.3794,0.4101,0.8527,0.4891,0.0228,0.0072,0.0023,0.0007,CATEGORY_C_FALSE_OR_CHOP
205956,205968,2022-12-17 19:25:00+00:00,2022-12-17 20:25:00+00:00,13,1.08,0.3127,0.3807,0.9936,0.5149,0.0406,0.0071,0.0014,0.0044,CATEGORY_C_FALSE_OR_CHOP
205987,205993,2022-12-17 22:00:00+00:00,2022-12-17 22:30:00+00:00,7,0.58,0.3794,0.429,0.6989,0.5189,0.0736,0.0055,0.003,0.0035,CATEGORY_C_FALSE_OR_CHOP
206036,206057,2022-12-18 02:05:00+00:00,2022-12-18 03:50:00+00:00,22,1.83,0.2496,0.3799,0.9885,0.4973,-0.0148,0.0077,0.0064,-0.0032,CATEGORY_C_FALSE_OR_CHOP
206113,206121,2022-12-18 08:30:00+00:00,2022-12-18 09:10:00+00:00,9,0.75,0.5343,0.5807,1.2002,0.4908,-0.0586,0.0074,0.0067,0.0002,CATEGORY_C_FALSE_OR_CHOP
206149,206155,2022-12-18 11:30:00+00:00,2022-12-18 12:00:00+00:00,7,0.58,0.4989,0.5611,1.3552,0.4873,-0.0021,0.0087,0.0054,0.0008,CATEGORY_C_FALSE_OR_CHOP
206434,206439,2022-12-19 11:15:00+00:00,2022-12-19 11:40:00+00:00,6,0.5,0.5401,0.5563,0.6147,0.4859,0.0264,0.0077,0.0296,0.0041,CATEGORY_B_DOWNWARD_EXPANSION
206751,206756,2022-12-20 13:40:00+00:00,2022-12-20 14:05:00+00:00,6,0.5,0.4908,0.5038,0.9323,0.4935,-0.0072,0.0152,0.0057,0.0025,CATEGORY_C_FALSE_OR_CHOP
206827,206832,2022-12-20 20:00:00+00:00,2022-12-20 20:25:00+00:00,6,0.5,0.4152,0.4257,1.384,0.5021,0.0175,0.0001,0.0119,-0.0101,CATEGORY_C_FALSE_OR_CHOP
206893,206902,2022-12-21 01:30:00+00:00,2022-12-21 02:15:00+00:00,10,0.83,0.4414,0.4847,0.9952,0.4861,-0.0376,0.0028,0.0086,-0.0023,CATEGORY_C_FALSE_OR_CHOP
206953,206959,2022-12-21 06:30:00+00:00,2022-12-21 07:00:00+00:00,7,0.58,0.2767,0.3583,0.7696,0.4783,-0.0506,0.005,0.0064,-0.0022,CATEGORY_C_FALSE_OR_CHOP
206993,206998,2022-12-21 09:50:00+00:00,2022-12-21 10:15:00+00:00,6,0.5,0.4052,0.4636,0.8546,0.4924,0.0515,0.0031,0.0083,-0.0016,CATEGORY_C_FALSE_OR_CHOP
