timeframe,timestamp_open,timestamp_close,datetime_open_utc,event_type,event_score,is_significant,close_price,return_simple,normalized_range,volume,volatility_realized,regime_during,event_id,global_event_id,pre_return_1h,pre_vol_mean_1h,pre_return_4h,pre_vol_mean_4h,pre_return_12h,pre_vol_mean_12h,pre_return_24h,pre_vol_mean_24h,pre_return_3d,pre_vol_mean_3d,pre_return_7d,pre_vol_mean_7d,post_return_1h,post_mfe_1h,post_mae_1h,post_return_4h,post_mfe_4h,post_mae_4h,post_return_12h,post_mfe_12h,post_mae_12h,post_return_24h,post_mfe_24h,post_mae_24h,post_return_3d,post_mfe_3d,post_mae_3d,post_return_7d,post_mfe_7d,post_mae_7d,outcome_classification
5m,1789281000000,1789281299999,2026-09-13 06:30:00+00:00,COMPRESSION,0.1003,False,77296.43,0.0,1.2937208089379176e-07,13.62433,9.149570484933363e-05,LOW_VOLATILITY_COMPRESSION,5m_369,GEV_0061,-5e-05,18.6,0.00032,19.37,0.00178,22.49,0.00037,24.35,-0.01098,48.18,-0.03171,47.22,-0.00214,0.00031,-0.00308,-0.00637,0.00031,-0.0094,0.00069,0.00151,-0.0103,0.00214,0.00775,-0.01174,-0.01766,0.0298,-0.03012,0.04088,0.06022,-0.03012,COMPRESSION_REGIME
5m,1789282200000,1789282499999,2026-09-13 06:50:00+00:00,DOWNWARD_EXPANSION,0.9889,False,77129.99,-0.001505961707949366,0.0015174382882716326,76.15306,0.0004831649411437413,HIGH_VOLATILITY,5m_370,GEV_0061,-0.00249,34.42,-0.00223,22.25,-0.00018,23.95,-0.00233,25.08,-0.01645,48.15,-0.03327,47.3,-6e-05,0.00151,-0.00093,-0.00587,0.00151,-0.00726,0.00315,0.00368,-0.00817,0.0063,0.00992,-0.00961,-0.01547,0.03202,-0.02803,0.04104,0.0625,-0.02803,EVENT_CONTINUATION
5m,1789288200000,1789288499999,2026-09-13 08:30:00+00:00,DOWNWARD_EXPANSION,0.9917,True,76906.04,-0.001565562455478231,0.0022270032366769124,89.10686,0.0005951108688007405,HIGH_VOLATILITY,5m_371,GEV_0062,-0.00292,22.49,-0.00426,25.23,-0.00355,20.86,-0.00523,24.72,-0.01551,47.88,-0.03618,47.22,-0.00395,0.00157,-0.00437,-0.00153,0.00157,-0.00528,0.00593,0.0066,-0.00528,0.01069,0.01422,-0.00673,-0.01844,0.03503,-0.0252,0.04509,0.0656,-0.0252,FAILED_EXPANSION
5m,1789288500000,1789288799999,2026-09-13 08:35:00+00:00,BREAKDOWN_CANDIDATE,0.9847,False,76787.12,-0.0015463024750721477,0.0018016042273755874,67.18328,0.000701472054542148,HIGH_VOLATILITY,5m_372,GEV_0062,-0.00434,26.45,-0.00553,26.29,-0.00488,21.23,-0.00729,24.93,-0.01701,47.91,-0.03761,47.22,-0.0008,0.00163,-0.00283,1e-05,0.00163,-0.00374,0.00681,0.00816,-0.00374,0.0128,0.0158,-0.00519,-0.01615,0.03663,-0.02369,0.04628,0.06725,-0.02369,FALSE_BREAKDOWN_CANDIDATE
5m,1789291200000,1789291499999,2026-09-13 09:20:00+00:00,DOWNWARD_EXPANSION,0.9767,False,76712.29,-0.000777757515761035,0.0020115420879757034,82.41777,0.0007310724804765535,TRENDING_DOWN,5m_373,GEV_0063,-0.00408,43.32,-0.00722,30.84,-0.00606,21.78,-0.00867,25.88,-0.01872,48.09,-0.04071,47.25,0.00043,0.00146,-0.00185,-0.00062,0.002,-0.00277,0.00954,0.00962,-0.00277,0.01199,0.01679,-0.00422,-0.01095,0.03764,-0.02274,0.04759,0.06829,-0.02274,FAILED_EXPANSION
5m,1789291500000,1789291799999,2026-09-13 09:25:00+00:00,DOWNWARD_EXPANSION,0.9667,False,76650.0,-0.0008119950532045062,0.0017024135681670612,52.07554,0.0007343119081965456,TRENDING_DOWN,5m_374,GEV_0063,-0.00489,46.67,-0.00818,31.61,-0.0072,22.08,-0.00948,25.97,-0.0199,48.11,-0.04149,47.26,0.00137,0.00227,-0.00104,-0.00085,0.00282,-0.00196,0.01005,0.01044,-0.00196,0.01472,0.01761,-0.00341,-0.01064,0.03849,-0.02194,0.04869,0.06916,-0.02194,FAILED_EXPANSION
5m,1789291800000,1789292099999,2026-09-13 09:30:00+00:00,BREAKDOWN_CANDIDATE,0.9538,False,76602.01,-0.0006260926288323976,0.001554397854573359,98.04132,0.000644090438206482,TRENDING_DOWN,5m_375,GEV_0063,-0.00395,53.94,-0.00903,33.42,-0.00813,22.54,-0.00967,26.12,-0.01943,48.18,-0.04214,47.29,0.00264,0.0029,-0.00042,0.00087,0.00345,-0.00133,0.01038,0.01107,-0.00133,0.01627,0.01825,-0.00278,-0.00971,0.03914,-0.02133,0.05099,0.06983,-0.02133,FALSE_BREAKDOWN_CANDIDATE
5m,1789292100000,1789292399999,2026-09-13 09:35:00+00:00,UPWARD_EXPANSION,0.9819,False,76726.0,0.001618625934228124,0.0022332716419467434,63.50141,0.0007409469604467472,TRENDING_DOWN,5m_376,GEV_0063,-0.0008,51.97,-0.00742,34.09,-0.00671,22.93,-0.00832,26.24,-0.01629,48.19,-0.03981,47.29,0.00071,0.00128,-0.00162,-0.00016,0.00182,-0.00295,0.00827,0.00944,-0.00295,0.01421,0.0166,-0.0044,-0.01065,0.03746,-0.02291,0.04987,0.0681,-0.02291,FAILED_EXPANSION
5m,1789330500000,1789330799999,2026-09-13 20:15:00+00:00,COMPRESSION,0.178,False,77308.01,0.00010362225097027,0.00010555180504567303,5.90225,0.00018769153848081444,LOW_VOLATILITY_COMPRESSION,5m_377,GEV_0064,0.00075,9.62,0.00106,12.99,0.00382,24.42,0.00182,22.42,-0.00036,40.28,-0.03168,46.92,0.0011,0.0011,-0.00011,-0.0053,0.00184,-0.00886,0.00543,0.0076,-0.01189,0.02691,0.02767,-0.01189,-0.01232,0.02965,-0.03027,0.04952,0.06006,-0.03027,COMPRESSION_REGIME
5m,1789336800000,1789337099999,2026-09-13 22:00:00+00:00,DOWNWARD_EXPANSION,0.9868,False,77093.99,-0.002871462569196459,0.003439697439450118,83.13281,0.0009099437901483328,HIGH_VOLATILITY,5m_378,GEV_0065,-0.00291,18.81,-0.00293,12.39,0.00393,20.58,-0.00233,21.47,-0.00075,40.23,-0.03431,46.79,-0.00441,0.00288,-0.00553,-0.00075,0.00288,-0.00915,0.01323,0.0166,-0.00915,0.02122,0.03251,-0.00915,-0.01754,0.03251,-0.02758,0.04958,0.063,-0.02758,FAILED_EXPANSION
5m,1789337100000,1789337399999,2026-09-13 22:05:00+00:00,DOWNWARD_EXPANSION,0.988,False,76962.06,-0.0017112877411067373,0.0036966266235597127,140.6905,0.0009852484685102226,HIGH_VOLATILITY,5m_379,GEV_0065,-0.00489,28.97,-0.0046,15.18,0.00222,21.39,-0.00388,21.91,-0.00269,40.36,-0.0342,46.84,-0.00351,0.00194,-0.00383,0.00356,0.00374,-0.00745,0.01441,0.01835,-0.00745,0.02411,0.03428,-0.00745,-0.0157,0.03428,-0.02591,0.05494,0.06482,-0.02591,FAILED_EXPANSION
5m,1789337700000,1789337999999,2026-09-13 22:15:00+00:00,DOWNWARD_EXPANSION,0.9774,False,76808.77,-0.0016277588582420677,0.002721173636812499,81.72077,0.0009743046399035215,HIGH_VOLATILITY,5m_380,GEV_0065,-0.00755,35.65,-0.00702,17.15,0.00045,22.0,-0.00597,22.14,-0.00489,40.44,-0.03565,46.86,-0.00215,0.00163,-0.00242,0.0067,0.0077,-0.00547,0.01556,0.02038,-0.00547,0.02403,0.03634,-0.00547,-0.01326,0.03634,-0.02397,0.05654,0.06695,-0.02397,FAILED_EXPANSION
5m,1789344300000,1789344599999,2026-09-14 00:05:00+00:00,UPWARD_EXPANSION,0.9535,False,76975.96,0.00158677471741564,0.0029793717415150973,59.14298,0.0007616946666801532,HIGH_VOLATILITY,5m_381,GEV_0066,0.00371,32.92,-0.00392,28.59,0.00263,24.7,-0.00396,24.31,0.00237,40.16,-0.0424,46.59,-0.00187,0.00139,-0.00763,0.00815,0.01161,-0.00763,0.01094,0.01816,-0.00763,0.01656,0.03409,-0.00763,-0.00832,0.03409,-0.02609,0.05869,0.06463,-0.02609,EVENT_CONTINUATION
5m,1789345200000,1789345499999,2026-09-14 00:20:00+00:00,DOWNWARD_EXPANSION,0.9733,False,76748.77,-0.0019407524329951853,0.0026301398706454916,94.29786,0.000926605668984904,TRENDING_DOWN,5m_382,GEV_0066,0.00024,37.88,-0.00735,31.7,-0.00126,25.54,-0.00672,24.85,-0.00127,40.22,-0.04281,46.61,0.00043,0.00194,-0.00469,0.01211,0.01461,-0.00469,0.01583,0.02118,-0.00469,0.01685,0.03715,-0.00469,-0.00347,0.03715,-0.0232,0.06537,0.06778,-0.0232,FAILED_EXPANSION
5m,1789345500000,1789345799999,2026-09-14 00:25:00+00:00,DOWNWARD_EXPANSION,1.0,True,76472.96,-0.0035936732275969607,0.004708330892383369,206.83472,0.0013927201958507326,TRENDING_DOWN,5m_383,GEV_0066,-0.00353,52.19,-0.01103,35.76,-0.0047,26.83,-0.01032,25.56,-0.00489,40.44,-0.04647,46.69,0.00498,0.00562,-0.0011,0.01521,0.01827,-0.0011,0.01997,0.02486,-0.0011,0.0202,0.04089,-0.0011,-0.00089,0.04089,-0.01968,0.06886,0.07163,-0.01968,FAILED_EXPANSION
5m,1789345800000,1789346099999,2026-09-14 00:30:00+00:00,UPWARD_EXPANSION,0.987,False,76700.74,0.0029785691569934603,0.004749237099928945,72.72205,0.0016372827126300076,TRENDING_DOWN,5m_384,GEV_0066,-0.00177,56.54,-0.00855,36.93,-0.00114,27.25,-0.00737,25.8,-0.00113,40.3,-0.04303,46.72,-0.00063,0.00263,-0.00325,0.01168,0.01524,-0.00325,0.01729,0.02182,-0.00325,0.01744,0.0378,-0.00325,-0.00332,0.0378,-0.02259,0.06451,0.06845,-0.02259,EVENT_CONTINUATION
5m,1789349400000,1789349699999,2026-09-14 01:30:00+00:00,DOWNWARD_EXPANSION,0.9503,False,76652.65,-0.0026200324485345927,0.0029351888029962524,46.93136,0.0010497453661240243,HIGH_VOLATILITY,5m_385,GEV_0067,-0.00063,34.1,-0.00962,41.84,-0.00021,26.77,-0.00762,25.93,-0.00123,40.39,-0.04146,46.67,0.01238,0.01323,-0.00021,0.01141,0.01588,-0.00021,0.02006,0.02246,-0.00021,0.017,0.03845,-0.00021,-0.00026,0.03845,-0.02198,0.06131,0.07107,-0.02198,FAILED_EXPANSION
5m,1789350900000,1789351199999,2026-09-14 01:55:00+00:00,UPWARD_EXPANSION,0.9715,False,77118.97,0.002417167871112902,0.0030831583979919535,67.10169,0.0014001229387304414,HIGH_VOLATILITY,5m_386,GEV_0067,0.00405,45.05,-0.00255,47.23,0.00346,27.92,-0.0026,26.88,0.00192,40.56,-0.03512,46.78,0.00624,0.00786,-0.00241,0.00639,0.00974,-0.00241,0.0136,0.01778,-0.00241,0.01036,0.03217,-0.00241,-0.00966,0.03217,-0.02789,0.05029,0.06459,-0.02789,EVENT_CONTINUATION
5m,1789351500000,1789351799999,2026-09-14 02:05:00+00:00,BREAKOUT_CANDIDATE,0.979,False,77236.02,0.0025963182672623653,0.0030296744964331407,85.52362,0.0016048079487091186,HIGH_VOLATILITY,5m_387,GEV_0067,0.00526,48.79,0.00356,47.5,0.0034,28.2,-0.00057,27.17,0.00397,40.61,-0.03221,46.81,0.00758,0.00774,-0.00285,0.00684,0.00821,-0.00285,0.01388,0.01624,-0.00285,0.00952,0.03061,-0.00285,-0.01401,0.03061,-0.02937,0.05244,0.06298,-0.02937,EVENT_CONTINUATION
5m,1789351800000,1789352099999,2026-09-14 02:10:00+00:00,BREAKOUT_CANDIDATE,0.967,False,77381.48,0.0018833181720134817,0.002482635379938463,116.27232,0.0015891462146418547,HIGH_VOLATILITY,5m_388,GEV_0067,0.00812,55.3,0.00582,47.01,0.00483,28.78,0.00131,27.51,0.00508,40.71,-0.03076,46.85,0.00529,0.00593,-0.00224,0.00513,0.00664,-0.00224,0.01461,0.01487,-0.00224,0.00782,0.02867,-0.00224,-0.01501,0.02867,-0.03119,0.05152,0.06098,-0.03119,EVENT_CONTINUATION
5m,1789352700000,1789352999999,2026-09-14 02:25:00+00:00,UPWARD_EXPANSION,0.9642,False,77533.99,0.0013081036822946146,0.003017515285876638,144.01449,0.0016162889673697557,TRENDING_UP,5m_389,GEV_0067,0.00885,65.47,0.00908,48.33,0.0055,29.25,0.00355,28.21,0.00943,40.82,-0.03121,46.92,0.00366,0.00433,-0.00131,0.00046,0.00466,-0.00131,0.01114,0.01438,-0.00199,0.00545,0.02665,-0.00199,-0.01747,0.02665,-0.0331,0.05025,0.05889,-0.0331,FAILED_EXPANSION
5m,1789355100000,1789355399999,2026-09-14 03:05:00+00:00,BREAKOUT_CANDIDATE,0.9536,False,77821.43,0.0023931019310201584,0.0028033409306408726,86.49479,0.0012230468922515498,TRENDING_UP,5m_390,GEV_0068,0.00758,117.66,0.01473,64.06,0.00896,34.58,0.00693,31.26,0.01431,41.94,-0.02524,47.31,-0.0028,0.00062,-0.00408,-0.00233,0.00095,-0.00568,0.00869,0.01145,-0.00568,-0.00054,0.02285,-0.00568,-0.01778,0.02285,-0.03667,0.04519,0.05498,-0.03667,FALSE_BREAKOUT_CANDIDATE
5m,1789368000000,1789368299999,2026-09-14 06:40:00+00:00,UPWARD_EXPANSION,0.9545,False,77742.99,0.0028991882556688164,0.0032459518215081674,65.29009,0.0012677489968283572,HIGH_VOLATILITY,5m_391,GEV_0069,0.00238,32.93,0.00318,53.98,0.00483,41.0,0.00565,34.34,0.00653,41.56,-0.02431,47.13,0.00148,0.00184,-0.00289,0.00272,0.00812,-0.00289,0.01851,0.01943,-0.00336,-0.00386,0.02389,-0.0057,-0.0152,0.02389,-0.03569,0.04704,0.05604,-0.03569,FAILED_EXPANSION
5m,1789379400000,1789379699999,2026-09-14 09:50:00+00:00,UPWARD_EXPANSION,0.9818,False,78301.82,0.003829462697064301,0.004736799221269622,240.89825,0.0013409814630341648,HIGH_VOLATILITY,5m_392,GEV_0070,0.00817,52.48,0.01007,42.24,0.01257,49.58,0.01961,34.99,0.01659,42.06,-0.01292,47.06,-0.00511,0.00092,-0.00513,-0.00097,0.0024,-0.01047,0.00599,0.01658,-0.01047,-0.01589,0.01658,-0.02041,-0.0226,0.01658,-0.04258,0.08177,0.08937,-0.04258,FAILED_EXPANSION
5m,1789392600000,1789392899999,2026-09-14 13:30:00+00:00,UPWARD_EXPANSION,0.9958,True,78190.52,0.0042411858161348626,0.0052109897721616,149.22738,0.0017131050397650011,HIGH_VOLATILITY,5m_393,GEV_0071,0.00209,56.34,0.00439,43.54,0.02006,47.92,0.01985,37.31,0.00847,38.01,-0.01528,47.31,0.00521,0.00667,-0.00448,0.00691,0.01017,-0.00448,-0.003,0.01803,-0.00563,-0.01807,0.01803,-0.01902,-0.02333,0.01803,-0.04121,0.08919,0.09315,-0.04121,EVENT_CONTINUATION
5m,1789392900000,1789393199999,2026-09-14 13:35:00+00:00,DOWNWARD_EXPANSION,0.9543,False,78078.0,-0.001439049132810566,0.004905351059197213,183.7233,0.0017054317378871016,HIGH_VOLATILITY,5m_394,GEV_0071,0.00218,67.49,0.00337,46.12,0.01617,48.87,0.01778,37.81,0.00554,38.04,-0.01683,47.36,0.00474,0.00812,-0.00261,0.0095,0.01163,-0.00261,-0.00113,0.01949,-0.0042,-0.02263,0.01949,-0.02503,-0.02636,0.01949,-0.03983,0.08959,0.09472,-0.03983,FAILED_EXPANSION
5m,1789393500000,1789393799999,2026-09-14 13:45:00+00:00,BREAKOUT_CANDIDATE,0.9884,False,78437.11,0.0036737039445038366,0.004419591695818516,153.99115,0.0018788070871011968,HIGH_VOLATILITY,5m_395,GEV_0071,0.00819,77.79,0.00556,49.77,0.02043,48.92,0.02075,38.45,-0.00123,37.81,-0.01119,47.4,0.00206,0.00351,-0.00488,0.00672,0.00728,-0.00488,-0.00482,0.01483,-0.00876,-0.02679,0.01483,-0.0295,-0.02661,0.01483,-0.04423,0.08934,0.09075,-0.04423,EVENT_CONTINUATION
5m,1789393800000,1789394099999,2026-09-14 13:50:00+00:00,DOWNWARD_EXPANSION,0.9793,False,78226.01,-0.0026913281226196295,0.0037381428504406435,142.94407,0.0019879968751768387,HIGH_VOLATILITY,5m_396,GEV_0071,0.0074,87.1,-0.00097,51.07,0.01681,49.77,0.01773,38.79,-0.00565,37.49,-0.01491,47.45,0.00435,0.00622,-0.0022,0.00982,0.01,-0.0022,-0.00311,0.01756,-0.00609,-0.02564,0.01756,-0.02688,-0.02195,0.01756,-0.04165,0.0918,0.0974,-0.04165,FAILED_EXPANSION
5m,1789394400000,1789394699999,2026-09-14 14:00:00+00:00,UPWARD_EXPANSION,0.9724,False,78418.69,0.0032069384905668574,0.0037341863272646065,90.5368,0.0021196558536535934,HIGH_VOLATILITY,5m_397,GEV_0071,0.01008,94.75,0.0039,47.9,0.01795,50.32,0.02018,39.16,-0.01401,36.9,-0.01153,47.5,-0.00123,0.00374,-0.00325,0.00691,0.00803,-0.00325,-0.00613,0.01506,-0.00853,-0.02528,0.01506,-0.02927,-0.02546,0.01506,-0.044,0.08774,0.0947,-0.044,EVENT_CONTINUATION
5m,1789395000000,1789395299999,2026-09-14 14:10:00+00:00,BREAKOUT_CANDIDATE,0.9613,False,78512.0,0.002604969785338751,0.0028531944161401413,135.49743,0.002220666069928265,TRENDING_UP,5m_398,GEV_0071,0.01027,97.37,0.00605,50.13,0.01461,50.9,0.01951,39.58,-0.007,36.09,-0.00839,47.54,-0.00013,0.00255,-0.00382,0.00428,0.00683,-0.00382,-0.0067,0.01386,-0.00971,-0.02682,0.01386,-0.03042,-0.01969,0.01386,-0.04514,0.08674,0.0934,-0.04514,EVENT_CONTINUATION
5m,1789395600000,1789395899999,2026-09-14 14:20:00+00:00,DOWNWARD_EXPANSION,0.9859,False,78290.01,-0.004566608903819325,0.004587686219480599,134.36132,0.0027404595074527463,TRENDING_UP,5m_399,GEV_0071,0.00656,111.62,0.00409,55.33,0.01107,52.12,0.01573,40.32,-0.00961,36.12,-0.00998,47.65,0.00281,0.00539,-0.001,0.01162,0.01231,-0.001,-0.00394,0.01673,-0.0069,-0.02409,0.01673,-0.02767,-0.01705,0.01673,-0.04243,0.09486,0.0965,-0.04243,FAILED_EXPANSION
5m,1789396200000,1789396499999,2026-09-14 14:30:00+00:00,UPWARD_EXPANSION,0.974,False,78598.0,0.00255095760721491,0.004272246113132568,204.08138,0.0025820064189739805,TRENDING_UP,5m_400,GEV_0071,0.00521,129.2,0.00832,59.89,0.01284,52.75,0.01932,41.05,-0.00198,36.22,-0.00567,47.73,-0.00087,0.00145,-0.00377,0.00774,0.00834,-0.00377,-0.00841,0.01275,-0.01079,-0.03084,0.01275,-0.03148,-0.02248,0.01275,-0.04618,0.09412,0.09416,-0.04618,EVENT_CONTINUATION
5m,1789398300000,1789398599999,2026-09-14 15:05:00+00:00,UPWARD_EXPANSION,0.9514,False,78498.0,0.0022472615928170736,0.003650921042574289,126.77378,0.0023219929495110468,TRENDING_UP,5m_401,GEV_0072,0.00243,109.63,0.00918,68.13,0.00869,50.06,0.01773,42.16,-0.00201,36.15,-0.00753,47.83,-0.00028,0.00237,-0.0025,0.00658,0.01054,-0.0025,-0.00915,0.01404,-0.00953,-0.03139,0.01404,-0.03685,-0.0269,0.01404,-0.04497,0.09946,0.09996,-0.04497,EVENT_CONTINUATION
5m,1789402500000,1789402799999,2026-09-14 16:15:00+00:00,UPWARD_EXPANSION,0.9642,False,78758.01,0.004134061659163191,0.0056660903443345005,172.09075,0.001583524136216285,TRENDING_UP,5m_402,GEV_0073,0.00234,72.12,0.01065,81.37,0.01558,52.33,0.01984,44.57,0.01597,35.5,-0.00172,47.88,0.00094,0.00186,-0.00412,0.008,0.00875,-0.00412,-0.01402,0.01069,-0.01431,-0.03003,0.01069,-0.04003,-0.02599,0.01069,-0.04812,0.08968,0.09633,-0.04812,EVENT_CONTINUATION
5m,1789428900000,1789429199999,2026-09-14 23:35:00+00:00,COMPRESSION,0.0894,False,78288.66,-0.00014469989076626444,0.0006262720552376147,14.90528,0.0006453472238956176,LOW_VOLATILITY_COMPRESSION,5m_403,GEV_0074,-0.00393,33.12,-0.00858,42.72,0.00642,58.48,0.01954,53.25,0.0141,35.14,-0.00953,48.97,-0.00371,0.00076,-0.00408,-0.00604,0.00076,-0.00749,-0.01749,0.00076,-0.02025,-0.03452,0.00076,-0.04242,-0.0238,0.00076,-0.04242,0.10404,0.11633,-0.04242,COMPRESSION_REGIME
5m,1789429500000,1789429799999,2026-09-14 23:45:00+00:00,COMPRESSION,0.0981,False,78287.95,-0.00029663708298099944,0.0005329044891327614,11.55231,0.0005709122939181741,LOW_VOLATILITY_COMPRESSION,5m_404,GEV_0074,-0.00383,28.59,-0.00999,41.22,0.00619,58.41,0.01914,53.12,0.01443,35.12,-0.01139,48.97,-0.00379,0.0003,-0.00443,-0.00692,0.0003,-0.00748,-0.01843,0.0003,-0.02024,-0.03353,0.0003,-0.04241,-0.0234,0.0003,-0.04241,0.10484,0.11634,-0.04241,COMPRESSION_REGIME
5m,1789430100000,1789430399999,2026-09-14 23:55:00+00:00,COMPRESSION,0.2181,False,78189.21,0.00011192054894526571,0.0006078843871168264,66.43735,0.0006595889668308698,LOW_VOLATILITY_COMPRESSION,5m_405,GEV_0074,-0.00469,34.25,-0.01004,42.53,0.00531,59.0,0.01753,53.44,0.01248,35.21,-0.01166,49.01,-0.00302,0.00078,-0.00317,-0.00655,0.00078,-0.00679,-0.01598,0.00078,-0.019,-0.03255,0.00078,-0.0412,-0.02267,0.00078,-0.0412,0.10783,0.11775,-0.0412,COMPRESSION_REGIME
5m,1789433700000,1789433999999,2026-09-15 00:55:00+00:00,COMPRESSION,0.1017,False,77952.93,-5.669766866134296e-05,0.0006704045633691353,22.20336,0.0006623460080858337,LOW_VOLATILITY_COMPRESSION,5m_406,GEV_0075,-0.00302,39.45,-0.0145,38.95,0.00328,59.3,0.01491,52.64,0.00861,35.35,-0.01715,49.01,-0.00045,0.00163,-0.0026,-0.00495,0.00163,-0.00527,-0.01277,0.00163,-0.01603,-0.02798,0.00163,-0.03829,-0.01748,0.00163,-0.03829,0.10183,0.12113,-0.03829,COMPRESSION_REGIME
5m,1789439400000,1789439699999,2026-09-15 02:30:00+00:00,COMPRESSION,0.1095,False,77937.27,-0.0002478302347498351,0.0004075072170222194,21.00578,0.0005674497049556719,LOW_VOLATILITY_COMPRESSION,5m_407,GEV_0076,-0.00024,20.39,-0.00772,34.63,-0.00841,50.74,0.00432,51.22,0.00871,35.78,-0.01614,48.93,-0.00119,0.00029,-0.00302,-0.00639,0.00029,-0.00818,-0.02262,0.00029,-0.02327,-0.0246,0.00029,-0.0381,-0.01157,0.00029,-0.0381,0.09994,0.12136,-0.0381,COMPRESSION_REGIME
5m,1789440300000,1789440599999,2026-09-15 02:45:00+00:00,COMPRESSION,0.226,False,77826.97,-0.0006616717065685007,0.000662366786218047,14.37053,0.0005294757991055008,LOW_VOLATILITY_COMPRESSION,5m_408,GEV_0076,-0.00298,19.57,-0.0097,33.17,-0.00982,48.76,0.00331,50.45,0.00734,35.72,-0.01631,48.9,-0.00104,0.00119,-0.00161,-0.00641,0.00119,-0.00677,-0.02689,0.00119,-0.02732,-0.02358,0.00119,-0.03674,-0.01127,0.00119,-0.03674,0.10262,0.12295,-0.03674,COMPRESSION_REGIME
5m,1789447500000,1789447799999,2026-09-15 04:45:00+00:00,COMPRESSION,0.1649,False,77615.01,-0.00040748699396564447,0.00042092373627212386,17.281,0.0006124767839274219,LOW_VOLATILITY_COMPRESSION,5m_409,GEV_0077,-0.00168,66.07,-0.00483,40.68,-0.01566,45.34,-0.00086,49.09,0.00465,36.25,-0.01504,48.79,-0.0014,0.00041,-0.00406,-0.00951,0.00145,-0.01174,-0.01576,0.00145,-0.0259,-0.02204,0.00145,-0.0341,-0.00339,0.00145,-0.0341,0.10146,0.12602,-0.0341,COMPRESSION_REGIME
5m,1789447800000,1789448099999,2026-09-15 04:50:00+00:00,COMPRESSION,0.1675,False,77594.0,-0.0002706950627203719,0.0004877954481015448,26.94946,0.0006098556049573863,LOW_VOLATILITY_COMPRESSION,5m_410,GEV_0077,-0.00159,66.77,-0.00466,40.42,-0.01573,45.12,-0.00062,49.06,0.00456,36.26,-0.01445,48.79,0.00013,0.00067,-0.00379,-0.00853,0.00172,-0.01148,-0.01419,0.00172,-0.02563,-0.02272,0.00172,-0.03384,-0.00186,0.00172,-0.03384,0.10204,0.12632,-0.03384,COMPRESSION_REGIME
5m,1789448100000,1789448399999,2026-09-15 04:55:00+00:00,COMPRESSION,0.1174,False,77567.12,-0.00034641853751582463,0.00034679642611449516,10.20575,0.0006017837516420545,LOW_VOLATILITY_COMPRESSION,5m_411,GEV_0077,-0.00141,65.89,-0.00495,39.65,-0.01526,44.82,-0.00148,49.02,0.00446,36.26,-0.01413,48.78,0.00081,0.00128,-0.00344,-0.00731,0.00207,-0.01113,-0.0152,0.00207,-0.0253,-0.02196,0.00207,-0.03351,0.00011,0.00207,-0.03351,0.10165,0.12671,-0.03351,COMPRESSION_REGIME
5m,1789461300000,1789461599999,2026-09-15 08:35:00+00:00,COMPRESSION,0.222,False,76866.88,-0.00019679506298009297,0.0006506053062124384,39.33151,0.0006483575264931197,LOW_VOLATILITY_COMPRESSION,5m_412,GEV_0078,-0.00268,84.29,-0.00913,48.54,-0.03163,42.96,-0.01161,50.86,-0.00626,36.91,-0.02143,46.49,0.00131,0.00183,-0.00045,0.00122,0.00464,-0.00045,-0.01451,0.0062,-0.0247,-0.01717,0.0062,-0.0247,0.01382,0.01561,-0.0247,0.11752,0.13697,-0.0247,COMPRESSION_REGIME
5m,1789463100000,1789463399999,2026-09-15 09:05:00+00:00,COMPRESSION,0.1373,False,76952.31,0.0001909339020365053,0.0006480637163458166,22.40206,0.0004937953031939988,LOW_VOLATILITY_COMPRESSION,5m_413,GEV_0078,0.00232,54.18,-0.00814,51.09,-0.0258,42.46,-0.01096,51.24,-0.00514,37.11,-0.01841,46.49,0.00105,0.0014,-0.00107,0.00104,0.00352,-0.00141,-0.01547,0.00508,-0.02579,-0.01419,0.00508,-0.02579,0.01923,0.01999,-0.02579,0.11565,0.13571,-0.02579,COMPRESSION_REGIME
5m,1789464300000,1789464599999,2026-09-15 09:25:00+00:00,COMPRESSION,0.1502,False,76912.0,6.4233374673206e-05,0.0005983461618471698,40.84238,0.0004822378405838881,LOW_VOLATILITY_COMPRESSION,5m_414,GEV_0078,0.00073,42.82,-0.00715,49.76,-0.02529,42.15,-0.01113,51.34,-0.0061,37.21,-0.01994,46.4,-0.00026,0.00192,-0.00055,0.00052,0.00405,-0.00089,-0.01601,0.00561,-0.02528,-0.01401,0.00561,-0.02528,0.01626,0.02053,-0.02528,0.11687,0.13631,-0.02528,COMPRESSION_REGIME
5m,1789464900000,1789465199999,2026-09-15 09:35:00+00:00,COMPRESSION,0.1514,False,76967.87,-9.82131571073408e-05,0.0006542989951521406,32.93942,0.0005217727022201796,LOW_VOLATILITY_COMPRESSION,5m_415,GEV_0078,0.00131,38.64,-0.00575,50.02,-0.02342,42.02,-0.0109,51.2,-0.00519,37.17,-0.02193,46.39,-0.00033,0.0012,-0.00123,-0.00854,0.00332,-0.01097,-0.0168,0.00488,-0.02598,-0.01376,0.00488,-0.02598,0.0137,0.01979,-0.02598,0.1171,0.13548,-0.02598,COMPRESSION_REGIME
